BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6613,67,,B2, 1579 OCEAN PARKWAY ,,11230,2,0,2,"6,000","3,468",1935, 1 , B2 , $-   ,4/2/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6614,14,,B1, 1514 EAST 8TH STREET ,,11230,2,0,2,"3,525","2,764",1925, 1 , B1 , $-   ,2/26/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6615,40,,B2, 1580 EAST 9TH STREET ,,11230,2,0,2,"2,650","2,608",1920, 1 , B2 ," $1,670,000 ",10/26/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6615,67,,B1, 1569 EAST 8TH ST ,,11230,2,0,2,"2,119","2,458",1925, 1 , B1 , $-   ,8/13/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6615,71,,B1, 1553 EAST 8TH STREET ,,11230,2,0,2,"2,231","2,458",1925, 1 , B1 ," $1,400,000 ",3/1/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6616,42,,B1, 1594 EAST 10TH STREET ,,11230,2,0,2,"4,000","3,804",1930, 1 , B1 ," $2,675,000 ",2/13/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6633,17,,B1, 1688 EAST 2ND STREET ,,11223,2,0,2,"2,408","3,190",1930, 1 , B1 ," $1,395,000 ",8/2/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6638,34,,B3, 1750 EAST 7TH STREET ,,11223,2,0,2,"2,750","1,388",1925, 1 , B3 ," $1,425,000 ",3/15/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6638,62,,B1, 1647 OCEAN PARKWAY ,,11223,2,0,2,"5,600","3,450",1930, 1 , B1 , $-   ,11/12/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6641,74,,B9, 1615 EAST 9TH STREET ,,11223,2,0,2,"2,950","3,580",1960, 1 , B9 , $-   ,6/18/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6659,69,,B2, 1807 EAST 2ND STREET ,,11223,2,0,2,"2,740","2,000",1920, 1 , B2 , $-   ,3/6/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6660,19,,A3, 1808 EAST 4TH ,,11223,2,0,2,"3,142","2,640",1920, 1 , B2 , $-   ,2/28/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6663,9,,B2, 1778 EAST 7TH STREET ,,11223,2,0,2,"3,346","2,560",1920, 1 , B2 ," $2,200,000 ",11/27/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6663,9,,B2, 1778 EAST 7TH STREET ,,11223,2,0,2,"3,346","2,560",1920, 1 , B2 ," $1,600,000 ",12/28/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6663,12,,B2, 1788 EAST 7TH STREET ,,11223,2,0,2,"3,291","2,560",1920, 1 , B2 ," $2,000,000 ",3/13/2019
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6663,16,,B2, 1804 EAST 7TH STREET ,,11223,2,0,2,"3,300","2,560",1920, 1 , B2 ," $1,570,000 ",12/28/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6663,86,,B1, 1715 OCEAN PARKWAY ,,11223,2,0,2,"3,535","2,720",1920, 1 , B1 , $-   ,11/9/2018
3,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,1,6665,4,,B3, 810 QUENTIN ROAD ,,11223,2,0,2,"2,000","1,400",1915, 1 , B3 ," $614,873 ",6/21/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5353,20,,C0, 390 EAST 2ND STREET ,,11218,3,0,3,"3,750","2,858",1930, 1 , C0 , $-   ,1/23/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5354,62,,C0, 411 EAST 2ND STREET ,,11218,3,0,3,"4,000","2,736",1930, 1 , C0 , $-   ,12/19/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5371,22,,C0, 518 EAST 3RD STREET ,,11218,3,0,3,"2,550","2,600",1925, 1 , C0 ," $1,385,000 ",9/20/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5386,14,,C0, 598 EAST 3 STREET ,,11218,3,0,3,"4,000","2,748",1915, 1 , C0 ," $1,450,000 ",9/7/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5386,69,,C0, 591 EAST 2ND STREET ,,11218,3,0,3,"2,000","1,983",1910, 1 , C0 ," $625,000 ",10/23/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5387,19,,C0, 600 EAST 4TH STREET ,,11218,3,0,3,"2,900","2,660",1920, 1 , C0 , $-   ,7/10/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5387,54,,C0, 651 EAST 3RD STREET ,,11218,3,0,3,"4,092","1,410",1920, 1 , C0 , $-   ,12/28/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5393,69,,C0, 463 EAST 9 STREET ,,11218,3,0,3,"2,480","4,158",1960, 1 , C0 ," $1,210,000 ",4/2/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5393,71,,C0, 457 EAST 9TH STREET ,,11218,3,0,3,"4,800","3,386",1904, 1 , C0 , $-   ,2/23/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5398,32,,C0, 726 EAST 5TH STREET ,,11218,3,0,3,"3,000","2,764",1905, 1 , C0 , $-   ,2/11/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5401,1,,C0, 704 DITMAS AVENUE ,,11218,3,0,3,"3,415","3,370",1910, 1 , C0 ," $1,675,000 ",2/7/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5401,26,,C0, 596 EAST 8TH STREET ,,11218,3,0,3,"4,017","2,940",1910, 1 , C0 , $-   ,12/31/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5408,24,,C0, 764 EAST 2ND STREET ,,11218,3,0,3,"3,625","5,040",1994, 1 , C0 ," $2,130,000 ",4/11/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5416,103,,C0, 155 WEBSTER AVE ,,11230,3,0,3,"3,584","4,896",2000, 1 , C0 , $-   ,10/16/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5419,41,,C0, 85 LAWRENCE AVENUE ,,11230,3,0,3,"1,900","3,151",2006, 1 , C0 ," $1,200,000 ",8/2/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5419,141,,C0, 83 LAWRENCE AVENUE ,,11230,3,0,3,"1,967","3,151",2006, 1 , C0 ," $1,200,000 ",8/29/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5421,71,,C0, 245 NEWKIRK AVENUE ,,11230,3,0,3,"2,094","3,330",1910, 1 , C0 , $-   ,2/15/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5423,42,,C0, 200 LAWRENCE AVENUE ,,11230,3,0,3,"1,381","2,400",1901, 1 , C0 ," $900,000 ",6/14/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5423,42,,C0, 200 LAWRENCE AVENUE ,,11230,3,0,3,"1,381","2,400",1901, 1 , C0 , $-   ,9/4/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5426,35,,C0, 88 PARKVILLE AVENUE ,,11230,3,0,3,"2,028","2,196",1905, 1 , C0 ," $995,000 ",5/11/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,5427,133,,C0, 172 PARKVILLE AVENUE ,,11230,3,0,3,"2,508","3,900",1933, 1 , C0 , $-   ,6/21/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6495,19,,C0, 780 EAST 8TH STREET ,,11230,3,0,3,"4,820","3,836",1920, 1 , C0 , $-   ,9/17/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6499,42,,C0, 948 EAST 3 ,,11230,3,0,3,"2,464","2,880",1910, 1 , C0 ," $1,750,000 ",11/20/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6501,32,,C0, 932 EAST 5TH STREET ,,11230,3,0,3,"2,858","3,750",1931, 1 , C0 ," $1,350,000 ",2/27/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6505,20,,C0, 219 AVENUE I ,,11230,3,0,3,"3,296","2,724",1910, 1 , C0 ," $476,000 ",6/28/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6505,20,,C0, 219 AVENUE I ,,11230,3,0,3,"3,296","2,724",1910, 1 , C0 ," $1,852,541 ",3/25/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6505,20,,C0, 219 AVENUE I ,,11230,3,0,3,"3,296","2,724",1910, 1 , C0 , $-   ,4/11/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6512,31,,C0, 860 EAST 10TH STREET ,,11230,3,0,3,"4,000","3,411",1925, 1 , C0 ," $2,200,000 ",11/28/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6518,28,,C0, 4627 BAY PARKWAY ,,11230,3,0,3,"5,184","3,044",1920, 1 , C0 ," $2,100,000 ",5/30/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6542,46,,C0, 627 AVENUE M ,,11230,3,0,3,"2,538","2,280",1930, 1 , C0 , $-   ,3/13/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6569,62,,C0, 1371 OCEAN PARKWAY ,,11230,3,0,3,"3,705","4,600",1930, 1 , C0 , $-   ,8/7/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6572,32,,C0, 917 RODER AVENUE ,,11230,3,0,3,"1,420","3,000",1910, 1 , C0 ," $1,100,000 ",12/6/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6583,13,,C0, 1478 EAST 2ND STREET ,,11230,3,0,3,"4,704","2,845",1930, 1 , C0 , $-   ,10/12/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6583,15,,C0, 1480 EAST 2ND STREET ,,11230,3,0,3,"4,704","2,845",1930, 1 , C0 , $-   ,10/12/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6589,45,,C0, 1484 EAST 8TH STREET ,,11230,3,0,3,"3,254","2,730",1930, 1 , C0 , $-   ,10/29/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6608,28,,C0, 1616 EAST 2ND STREET ,,11230,3,0,3,"3,699","3,276",1930, 1 , C0 ," $400,000 ",3/21/2019
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6636,64,,C0, 1735 EAST 4TH ,,11223,3,0,3,"2,550","2,400",1930, 1 , C0 , $10 ,12/12/2018
3,OCEAN PARKWAY-NORTH,03 THREE FAMILY DWELLINGS,1,6637,69,,C0, 1733 EAST 5 STREET ,,11223,3,0,3,"3,400","3,750",1988, 1 , C0 , $-   ,5/7/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1C,5372,1003,,R6, 496 EAST 4TH STREET ,3,11218,1,0,1,"4,000","1,971",2007, 1 , R6 , $-   ,11/2/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5390,1004,,R3, 608 EAST 7TH STREET ,,11218,1,0,1,0,972,2005, 1 , R3 ," $780,000 ",9/28/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1001,,R3," 699 EAST 2ND STREET, 99A ",99A,11218,1,0,1,0,"1,268",1990, 1 , R3 , $-   ,4/9/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1002,,R3," 699 EAST 2ND STREET, 99B ",99B,11218,1,0,1,0,954,1990, 1 , R3 , $-   ,4/9/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1003,,R3," 699 EAST 2ND STREET, 99C ",99C,11218,1,0,1,0,"1,356",1990, 1 , R3 , $-   ,4/9/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1022,,R3," 695 EAST 2ND STREET, 95C ",95C,11218,1,0,1,0,"1,356",1990, 1 , R3 ," $780,000 ",4/10/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1041,,R3, 689 EAST 2ND STREET ,89B,11218,1,0,1,0,935,1990, 1 , R3 , $-   ,5/7/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5396,1041,,R3, 689 EAST 2ND STREET ,89B,11218,1,0,1,0,935,1990, 1 , R3 , $-   ,5/7/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5408,1203,,R3, 750 EAST 2ND STREET ,2R,11218,1,0,1,"7,500","1,675",2012, 1 , R3 , $-   ,10/26/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5408,1206,,R3," 750 EAST 2ND STREET, 3L ",3L,11218,1,0,1,"7,500","1,702",2012, 1 , R3 , $-   ,1/9/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1101,,R3, 65 LAWRENCE AVENUE ,A1,11230,1,0,1,"8,823","2,145",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1102,,R3, 65 LAWRENCE STREET ,A2,11230,1,0,1,"8,823","1,209",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1103,,R3, 65 LAWRENCE STREET ,A3,11201,1,0,1,"8,823","1,265",2012, 1 , R3 ," $941,881 ",5/7/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1103,,R3, 65 LAWRENCE STREET ,A3,11230,1,0,1,"8,823","1,265",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1104,,R3, 67 LAWRENCE STREET ,B1,11230,1,0,1,"8,823","2,550",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1104,,R3," 67 LAWRENCE STREET, B1 ",B1,11201,1,0,1,"8,823","2,550",2012, 1 , R3 ," $510,000 ",4/15/2019
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1105,,R3, 67 LAWRENCE STREET ,B2,11230,1,0,1,"8,823","1,237",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1106,,R3, 67 LAWRENCE STREET ,B3,11230,1,0,1,"8,823","1,293",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1106,,R3, 67 LAWRENCE STREET ,B3,11201,1,0,1,"8,823","1,293",2012, 1 , R3 ," $712,775 ",8/15/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1107,,R3, 69 LAWRENCE STREET ,C1,11230,1,0,1,"8,823","2,140",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1108,,R3, 69 LAWRENCE STREET ,C2,11230,1,0,1,"8,823","1,209",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1109,,R3, 69 LAWRENCE STREET ,C3,11230,1,0,1,"8,823","1,265",2012, 1 , R3 , $-   ,5/17/2018
3,OCEAN PARKWAY-NORTH,04 TAX CLASS 1 CONDOS,1A,5419,1109,,R3, 69 LAWRENCE STREET ,C3,11201,1,0,1,"8,823","1,265",2012, 1 , R3 ," $712,775 ",6/12/2018
3,OCEAN PARKWAY-NORTH,05 TAX CLASS 1 VACANT LAND,1B,6527,50,,V0, 607 AVENUE K ,,11230,0,0,0,"3,600",0,0, 1 , V0 ," $1,658,600 ",10/25/2018
3,OCEAN PARKWAY-NORTH,06 TAX CLASS 1 - OTHER,1,6511,40,,G0, 886 EAST 9TH STREET ,,11230,0,0,0,"3,000",0,1950, 1 , G0 ," $6,500,000 ",1/22/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5353,75,,C2, 511 MCDONALD AVENUE ,6,11218,6,0,6,"2,958","4,929",1930, 2 , C2 , $-   ,8/27/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5353,79,,C2, 503 MCDONALD AVENUE ,6,11218,6,0,6,"2,958","4,929",1930, 2 , C2 , $-   ,4/15/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5377,13,,C3, 316 EAST 9TH STREET ,,11218,4,0,4,"2,000","2,800",1930, 2 , C3 ," $1,170,000 ",4/16/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5377,16,,C3, 324 EAST 9 STREET ,,11218,4,0,4,"2,000","2,800",1930, 2 , C3 ," $1,225,000 ",11/8/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5377,25,,C3, 346 EAST 9TH STREET ,,11218,4,0,4,"2,000","2,800",1930, 2 , C3 ," $987,000 ",12/19/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5377,26,,C3, 348 EAST 9TH STREET ,,11218,4,0,4,"2,000","2,800",1930, 2 , C3 , $-   ,5/15/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,5378,48,,C3, 913 CORTELYOU ROAD ,,11218,4,0,4,"2,000","2,700",1930, 2 , C3 ," $1,250,000 ",3/27/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2,5417,53,,C1, 287 WEBSTER AVENUE ,23,11230,23,0,23,"5,608","15,400",1930, 2 , C1 ," $4,380,000 ",10/11/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6497,58,,C2, 773 EAST 9TH STREET ,,11230,6,0,6,"2,680","5,000",1925, 2 , C2 ," $1,400,000 ",6/27/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6497,62,,C2, 765 EAST 9TH STREET ,,11230,6,0,6,"2,680","5,000",1925, 2 , C2 , $-   ,5/18/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6564,81,,C3, 1523 MCDONALD AVENUE ,,11230,4,0,4,"2,240","2,440",1911, 2 , C3 , $-   ,3/8/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6564,82,,C3, 1521 MCDONALD AVENUE ,,11230,4,0,4,"2,240","2,440",1911, 2 , C3 , $-   ,3/8/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6564,85,,C3, 1513 MCDONALD AVENUE ,,11230,4,0,4,"2,240","2,440",1911, 2 , C3 , $-   ,8/14/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6564,86,,C3, 1511 MCDONALD AVENUE ,,11230,4,0,4,"2,240","2,440",1911, 2 , C3 , $-   ,8/21/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6565,14,,C3, 1402 EAST 3RD STREET ,,11230,4,0,4,"3,955","3,440",1925, 2 , C3 ," $1,650,000 ",6/7/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6584,93,,C3, 1479 EAST 2ND STREET ,,11230,4,0,4,"2,910","3,280",1925, 2 , C3 , $-   ,5/7/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2,6592,43,,C1, 1820 CONEY ISLAND AVENUE ,,11230,12,0,12,"4,000","8,600",1916, 2 , C1 ," $2,425,000 ",2/8/2019
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6608,44,,C3, 1652 EAST 2ND STREET ,,11230,4,0,4,"2,856","3,402",1928, 2 , C3 ," $999,800 ",6/28/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,6635,23,,C2, 1736 EAST 4TH STREET ,,11223,5,0,5,"2,500","5,513",1927, 2 , C2 ," $1,600,000 ",6/27/2018
3,OCEAN PARKWAY-NORTH,07 RENTALS - WALKUP APARTMENTS,2,6665,25,,C1, 1719 EAST 8TH STREET ,,11223,24,0,24,"10,000","20,700",1931, 2 , C1 ," $20,000,000 ",4/4/2019
3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,5420,58,,D1, 690 OCEAN PARKWAY ,41,11230,41,0,41,"10,750","40,800",1931, 2 , D1 ," $2,050,000 ",8/24/2018
3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,5428,7,,D1, 733 OCEAN PARKWAY ,,11230,23,0,23,"6,075","22,723",2015, 2 , D1 ," $6,000,000 ",8/1/2018
3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,6512,1,,D1, 900 AVENUE H ,65,11230,65,0,65,"20,000","77,000",1937, 2 , D1 ," $17,767,559 ",1/10/2019
3,OCEAN PARKWAY-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,6531,6,,D7, 1014 AVENUE J ,40,11230,50,6,56,"12,000","51,390",1924, 2 , D7 ," $16,000,000 ",8/1/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5355,1,,D4," 310 BEVERLY ROAD, 2K ",,11218,0,0,0,0,0,1961, 2 , D4 ," $330,000 ",11/19/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5355,1,,D4," 310 BEVERLY ROAD, 6G ",,11218,0,0,0,0,0,1961, 2 , D4 ," $485,000 ",7/11/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5356,42,,D4," 403 AVENUE C, 1B ",,11218,0,0,0,0,0,1915, 2 , D4 ," $735,000 ",1/15/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5356,42,,D4," 415 AVENUE C, 4A ",,11218,0,0,0,0,0,1915, 2 , D4 , $-   ,3/26/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5356,42,,D4," 415 AVENUE C, 4C ",,11218,0,0,0,0,0,1915, 2 , D4 ," $560,000 ",7/23/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,5,,D4," 260 OCEAN PARKWAY, 4A ",,11218,0,0,0,0,0,1930, 2 , D4 ," $364,500 ",10/19/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,17,,D4," 280 OCEAN PARKWAY, 2S ",,11218,0,0,0,0,0,1941, 2 , D4 ," $379,000 ",12/27/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,17,,D4," 280 OCEAN PARKWAY, 6U ",,11218,0,0,0,0,0,1941, 2 , D4 , $-   ,4/1/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,30,,D4," 300 OCEAN PARKWAY, 1F ",,11218,0,0,0,0,0,1941, 2 , D4 ," $195,000 ",1/3/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 1E ",,11218,0,0,0,0,0,1962, 2 , D4 ," $653,000 ",8/14/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 2F ",,11218,0,0,0,0,0,1962, 2 , D4 ," $250,000 ",6/7/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 4B ",,11218,0,0,0,0,0,1962, 2 , D4 ," $470,000 ",10/18/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 4M ",,11218,0,0,0,0,0,1962, 2 , D4 ," $110,000 ",2/19/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 5A ",,11218,0,0,0,0,0,1962, 2 , D4 ," $780,000 ",2/14/2019
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 5J ",,11218,0,0,0,0,0,1962, 2 , D4 ," $472,500 ",5/9/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4," 350 OCEAN PARKWAY, 6A ",,11218,0,0,0,0,0,1962, 2 , D4 ," $766,000 ",5/2/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4," 370 OCEAN PARKWAY, 10A ",,11218,0,0,0,0,0,1961, 2 , D4 ," $760,000 ",8/9/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4," 370 OCEAN PARKWAY, 2A ",,11218,0,0,0,0,0,1961, 2 , D4 ," $550,000 ",10/24/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4," 370 OCEAN PARKWAY, 2K ",,11218,0,0,0,0,0,1961, 2 , D4 , $-   ,9/14/2018
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4," 370 OCEAN PARKWAY, 3K ",,11218,0,0,0,0,0,1961, 2 , D4 ," $470,000 ",10/24/2018
